"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig"
"Abcc5",6306.85119500624,-0.160172903728164,0.0819431995727957,-1.95468207933316,0.0506206065826822,0.168913816783038,FALSE
"Abcc6",56.3271776231152,-0.434900653135336,0.138399893776347,-3.14234817143814,0.00167598609540061,0.0191238196419129,FALSE
"Abcc8",2484.25213349778,-0.0601299356710267,0.0948366518750913,-0.634036888504072,0.526056748438277,0.715435270752034,FALSE
"Abcc9",398.666964019344,0.144546301712401,0.0634734463929681,2.27727199209424,0.0227699883778575,0.101595773893096,FALSE
"Abcd1",538.033195233593,-0.0113833967503393,0.049751769540344,-0.228803856737365,0.819021369060211,0.907467048071981,FALSE
"Abcd2",3067.61415671219,-0.0785290090868739,0.0455700114643938,-1.72326068314099,0.0848413943076462,0.2334589978531,FALSE
"Abcd3",4559.05622430182,-0.0375837862887234,0.0319333694146595,-1.17694396105505,0.239217874088506,0.450049131037111,FALSE
"Abcd4",581.743038403086,-0.0665283290709133,0.0650840087805752,-1.02219163074616,0.306690211140059,0.526159660765027,FALSE
"Abce1",4426.89615274342,-0.069255473124963,0.0407556947058176,-1.69928334248409,0.0892658096110368,0.241400253705275,FALSE
"Abcf1",3091.52833091116,-0.126070453795219,0.0506486821330536,-2.48911617214509,0.0128061112822482,0.0705734167606866,FALSE
"Abcf2",3727.74913240037,0.0797192639977598,0.0395821154578393,2.01402231981947,0.0440071901826394,0.155666076015408,FALSE
"Abcf3",3136.13838261076,0.127900842745843,0.0469787558465902,2.72252511674648,0.00647851086012094,0.0461740250685577,FALSE
"Abcg1",4544.83058787581,0.0567003470380756,0.0420137609260042,1.34956608949953,0.177155207663615,0.374727037822134,FALSE
"Abcg2",902.831938529841,0.0518227553924208,0.0747294696931755,0.69347147256892,0.488013722480221,0.686390469949945,FALSE
"Abcg3",11.2617594109978,0.319072227798027,0.25793072998995,1.23704619379963,0.216069933605331,0.422760087147175,FALSE
"Abcg4",2038.46803458438,-0.0169736059199825,0.0456900218666179,-0.371494808418637,0.710269022031842,0.841680134123363,FALSE
"Abhd1",138.936396378264,-0.0213259703311477,0.100623146838738,-0.211939012057786,0.832154614645158,0.915747404675785,FALSE
"Abhd10",1354.68316735003,0.0915461388350507,0.0424929871019275,2.15438228937542,0.0312102043181146,0.125597187019964,FALSE
"Abhd11",564.506529339787,0.0222156155043574,0.0557073830731491,0.398791224408911,0.690047043747669,0.828596359081127,FALSE
"Abhd11os",40.1864635335009,0.374119827469618,0.153788955392361,2.43268332576372,0.0149874023427959,0.0779641457403478,FALSE
"Abhd12",7370.9777439302,0.0195153342168419,0.0373740900478025,0.52216212332879,0.601557455511122,0.771232246905653,FALSE
"Abhd13",2376.65307490514,-0.0976261165984778,0.0437751040746186,-2.23017440305945,0.0257358668858411,0.110122052474903,FALSE
"Abhd14a",517.64084440705,-0.271520829273796,0.0735473099599485,-3.69178464068444,0.000222685991254956,0.00519020538216042,FALSE
"Abhd14b",1062.93136209503,0.361958531358793,0.0946411369513689,3.82453701443575,0.000131018062211356,0.00370174913083728,FALSE
"Abhd15",61.5459183035925,0.464411988818864,0.177483828683112,2.61664396280321,0.00887989099378209,0.0558336974383592,FALSE
"Abhd16a",6727.31914243906,0.246868411507143,0.0799801973039121,3.08661918611031,0.00202446768963905,0.021614874994285,FALSE
"Abhd17a",2585.89879836758,-0.0468372964495561,0.0684202204260309,-0.684553428181248,0.493625763726409,0.690740368668017,FALSE
"Abhd17b",2920.59412304787,0.0668037574956341,0.0461148406215748,1.44863901935248,0.147438418434718,0.333693120632378,FALSE
"Abhd17c",727.049154688459,-0.115673844797463,0.0556844886173612,-2.07730819963746,0.0377731227690557,0.141481047490745,FALSE
"Abhd2",1052.11329016804,-0.16001264702519,0.101984680720997,-1.56898708604033,0.116650948134465,0.287638719315542,FALSE
"Abhd3",3965.05631391458,-0.0504366609954128,0.0501017614184006,-1.00668438728562,0.314086467215595,0.533338430605599,FALSE
"Abhd4",3156.95896289398,0.00352689994816061,0.0597923750218074,0.0589857811614655,0.952963433381103,0.979645281197467,FALSE
"Abhd5",837.932621974544,-0.344994719858444,0.0671908101424348,-5.13455216758222,2.82816640901765e-07,6.01541462052856e-05,FALSE
"Abhd6",1739.85559388216,-0.0893741243851752,0.0687707336488374,-1.29959533137373,0.193739700640874,0.395721824522996,FALSE
"Abhd8",6514.54753812154,0.0786405731345635,0.0584036789766394,1.34650033204276,0.178141213375561,0.375524851803938,FALSE
"Abi1",4313.10151928429,-0.0176764554867765,0.029701289394918,-0.595141013972309,0.551749215108332,0.734295039510737,FALSE
"Abi2",4856.9634590772,-0.00118877314779646,0.0334202886950346,-0.0355704033153095,0.97162490811381,0.987998856824456,FALSE
"Abi3",51.5176397995699,0.145198091679656,0.127570276763046,1.13818120775384,0.255044823992011,0.467421678591225,FALSE
"Abi3bp",994.989657460494,-0.363291597342263,0.0961029201750266,-3.78023473876362,0.000156680568590102,0.00416567860029583,FALSE
"Abl1",2181.07607072163,0.0326131045487985,0.0412883778698332,0.789885828201228,0.429594448527733,0.639979767894072,FALSE
"Abl2",2108.46799748898,-0.059615222655877,0.0583139505489647,-1.02231493655741,0.306631866044707,0.526112379376177,FALSE
"Ablim1",17357.5857242068,0.0163613674734895,0.0487061355882504,0.335920049412345,0.736931157474435,0.859261275700096,FALSE
"Ablim2",3204.14866060539,0.0949102329682875,0.0355300929388061,2.6712632902974,0.00755663486180839,0.0505288230074295,FALSE
"Ablim3",3688.86979723689,-0.156261214360501,0.0545327242135122,-2.86545769744953,0.00416406904001757,0.0345121834183593,FALSE
"Abr",9216.2182996455,0.0207433565484395,0.0420670080105391,0.493102731319581,0.621940001065849,0.784992947071378,FALSE
"Abracl",135.400157222128,0.0409584871791569,0.0824548048571649,0.496738634578162,0.619373374132244,0.783137300748104,FALSE
"Abt1",556.366457017572,-0.0493933864911396,0.053314877969101,-0.926446582504903,0.354213945297169,0.572486309600816,FALSE
"Abtb1",1482.13410552103,0.172488111839519,0.0832569357534264,2.07175666842171,0.0382881395802642,0.14250776292851,FALSE
"Abtb2",476.887577693381,-0.211690855384514,0.0571708285444036,-3.70277746141281,0.000213251931370574,0.00507781013942764,FALSE
"Acaa1a",1382.98254553861,-0.186051922382796,0.0705676123341623,-2.6365058449445,0.00837647570874112,0.0539058831252424,FALSE
"Acaa1b",7.68834932074706,-0.472920779020241,0.277229917776459,-1.70587930340756,0.0880305539159591,0.23938649880584,FALSE
"Acaa2",651.475843012474,0.249561079251471,0.110676490220725,2.25486983508209,0.0241415002222822,0.105518032603972,FALSE
"Acaca",2628.92927484231,0.160217340896792,0.0912907856889692,1.75502203960275,0.0792555379738951,0.223320407108545,FALSE
"Acacb",502.57417275709,0.327606566938674,0.132374774830635,2.47484135370826,0.0133295371883415,0.0724664385339762,FALSE
"Acad10",116.676205473558,-0.0859053251403306,0.0793280192272959,-1.0829127712642,0.278847142612145,0.494804687818513,FALSE
"Acad11",1276.77736241686,-0.178859263318534,0.0539361080011754,-3.31613217836622,0.000912726485293097,0.0129035940004469,FALSE
"Acad12",87.6778857484966,-0.412638558808269,0.132105202262864,-3.12356025152741,0.00178677278476512,0.0199538256935491,FALSE
"Acad8",2076.67470378566,0.183563605838841,0.069638051762692,2.63596699207464,0.0083897892286994,0.0539465727239401,FALSE
"Acad9",1850.30082983421,-0.0760728954299158,0.0341675745727103,-2.22646460514863,0.0259830772615754,0.110754256375056,FALSE
"Acadl",2033.5736615195,-0.0178304429410717,0.0404022895104385,-0.441322587336665,0.658979476249313,0.809593959206901,FALSE
"Acadm",1654.5150183038,0.0327893427583674,0.0396604093244278,0.8267525050018,0.408377355008263,0.622580601619265,FALSE
"Acads",240.343109668569,-0.137436028127768,0.084166737647639,-1.63290192739962,0.102489624727857,0.264672932072359,FALSE
"Acadsb",3176.16741596683,-0.0712641489111855,0.053244411686605,-1.33843433806057,0.180754891571113,0.378756929094661,FALSE
"Acadvl",2188.60450909682,0.016599037080845,0.0418165788224129,0.396948711450976,0.691405282262372,0.829633747035161,FALSE
"Acan",106.706943080825,0.0263850794387579,0.141130890896497,0.186954672156844,0.851696172627024,0.926799755566197,FALSE
"Acap2",5982.07992732069,-0.171717405263817,0.0859574804242179,-1.9977017057312,0.0457490091873393,0.159108716501255,FALSE
"Acap3",3499.83545560105,-0.134523043693244,0.0525730237749502,-2.55878460156862,0.0105038801949821,0.0623122695365122,FALSE
"Acat1",3453.40383607097,0.023014196725157,0.0357126747761061,0.6444265759829,0.519298855747354,0.710780966679394,FALSE
"Acat2",875.840978896591,0.0732718279976259,0.0601725709230344,1.21769482130565,0.223339965760714,0.431542875558877,FALSE
"Acat3",43.9275808478705,-0.505697893993096,0.152216872822838,-3.32221970281616,0.00089304346331306,0.0127683631121724,FALSE
"Acbd3",2064.81804701494,-0.109183315626135,0.0386267885586803,-2.82662161935281,0.00470418768516336,0.0374318086927879,FALSE
"Acbd4",1414.26800152387,0.322815639594227,0.0734352850613715,4.39592001752893,1.10304547902511e-05,0.000722513872593264,FALSE
"Acbd5",4924.95526686975,-0.0533858916956563,0.0426200968806389,-1.2525990225965,0.210351670755509,0.415653144822734,FALSE
"Acbd6",883.860177878681,0.0797164989721179,0.0488640206165148,1.63139459189684,0.102807085302914,0.265205162902938,FALSE
"Acbd7",8.66287815243742,-0.278177683137692,0.295119449246206,-0.942593528987035,0.345888850995075,0.565408353348879,FALSE
"Accs",246.399590742497,0.476338039578604,0.122596287194611,3.88541978292098,0.000102153220108064,0.00316358605447605,FALSE
"Accsl",34.3988987674228,0.600209226323379,0.216343766783139,2.77433103457528,0.00553153599079399,0.0418151735703224,FALSE
"Acd",1191.7540568083,-0.0786075823538175,0.0566463748888772,-1.3876895477958,0.165231600148853,0.359479851835167,FALSE
"Ace",2274.25537765162,0.3501577793432,0.227616451345461,1.53836762357635,0.12395875383441,0.298731917261028,FALSE
"Ace2",90.1922821414654,0.0284903198423662,0.123550121859033,0.230597262177311,0.817627694761741,0.906762158590862,FALSE
"Acer2",512.001115838756,0.823255660261142,0.137061426453648,6.00647229174689,1.8960336057557e-09,1.38045831372906e-06,FALSE
"Acer3",734.766186230856,0.0533392034261079,0.0514591139784865,1.03653559694804,0.299952341394684,0.517885609503956,FALSE
"Ache",2238.08730533777,0.136925065829484,0.0774365329100957,1.76822309423971,0.0770236148334506,0.219686157721443,FALSE
"Acin1",6602.94817249325,-0.0538776574144009,0.0438716309738582,-1.22807509587471,0.219418778855795,0.426666408191083,FALSE
"Ackr1",4102.66759380666,-0.0906449926406593,0.0748570341380471,-1.21090814890551,0.225930609149423,0.434773450360738,FALSE
"Ackr3",283.861102934619,-0.137323785023497,0.0831705161871574,-1.65111137117965,0.0987158358219584,0.257990442285389,FALSE
"Ackr4",130.71219639093,-0.0166159495117806,0.12233460334721,-0.135823790302579,0.891960583401352,0.948567057704042,FALSE
"Acly",6716.54432001414,0.136550361306119,0.0350725135641275,3.89337254247394,9.88601546464554e-05,0.00309838199910166,FALSE
"Acn9",238.943175787779,-0.0601007740717518,0.0830492064845928,-0.72367668055807,0.469264252817644,0.671238650886958,FALSE
"Acnat1",16.0863192719786,0.0259777623096792,0.288091789103079,0.0901718247179351,0.928150673713605,0.96617499331309,FALSE
"Aco1",1459.86079670246,-0.157753186815507,0.038571235895401,-4.08991786634238,4.31525971392744e-05,0.00182746904663639,FALSE
"Aco2",20765.0936194951,-0.06506510140048,0.0364436978395527,-1.78535947935185,0.0742030267941416,0.214803939756017,FALSE
"Acot1",281.308232592538,-0.133111063758941,0.0698094622717064,-1.90677680972327,0.0565494955864164,0.181410944837881,FALSE
"Acot11",3561.23399250915,0.0706543122479206,0.0568651143778405,1.2424895829534,0.214055981576964,0.420499952579283,FALSE
"Acot12",8.03346274357676,0.510158188650464,0.379284001112145,1.34505591365459,0.17860717876505,0.375995160185665,FALSE
"Acot13",1265.49723474509,-0.0445633896698349,0.0544943739841874,-0.817761291886129,0.413493504648608,0.627348885388967,FALSE
"Acot2",135.131711049732,0.0955252772970769,0.13222921521961,0.722421872794342,0.47003514317209,0.671706747821896,FALSE
"Acot3",14.6599870843398,0.392014033276272,0.288940439638691,1.35672955217508,0.174867158891876,0.371793315359543,FALSE
"Acot4",8.63971054706145,0.593122153524698,0.332983554774153,1.78123557461264,0.0748739743012675,0.216243528429517,FALSE
"Acot5",38.1266449549009,0.355182918810279,0.136805243076358,2.59626685953865,0.00942428384226095,0.0579602641760883,FALSE
"Acot6",125.866244658337,-0.142400767296073,0.0869893601258102,-1.6369906283955,0.101632427747767,0.263115680698199,FALSE
"Acot7",6730.40116733161,-0.0311433006204863,0.0571151183929696,-0.545272451441154,0.585566148169616,0.759074654855224,FALSE
"Acot8",405.739522771648,-0.126308415081763,0.0649965346350134,-1.94330999015633,0.0519787151755644,0.171690294586187,FALSE
"Acot9",555.861889912895,0.150752070700029,0.0513674067049457,2.93478063952009,0.00333783563588264,0.0296482942070427,FALSE
"Acox1",7778.10692894156,0.0427961480673534,0.0268462314072431,1.59412125367462,0.110908879426133,0.278633720973682,FALSE
"Acox2",16.7371513587098,-0.0196653820147473,0.366667658273217,-0.0536327149968975,0.957227791214835,0.981877118265825,FALSE
"Acox3",1487.50661132222,0.22049755844422,0.0588258205747098,3.74831249764181,0.000178028355157961,0.0044874524143012,FALSE
"Acp1",1732.27981457059,0.0745017539526516,0.0443056798359377,1.68153957299671,0.0926581565875946,0.248058111186984,FALSE
"Acp2",3095.15680971509,0.128406929577133,0.0429869209285343,2.98711623916049,0.00281622621644012,0.0266156576521275,FALSE
"Acp5",11.3795171210717,-0.485861960640506,0.402219648038867,-1.20795183181493,0.227065790743091,0.435938683444899,FALSE
"Acp6",506.190685284868,0.0617668630560385,0.0889896435402232,0.694090464899098,0.487625477899105,0.686046101570425,FALSE
"Acpp",44.3303026094075,0.126472326953503,0.20142673688872,0.62788251900925,0.530080903394601,0.718284287849664,FALSE
"Acr",81.165925033808,1.62327988435573,0.408662546050295,3.97217679976952,7.12188286087346e-05,0.00249725114868937,FALSE
"Acrbp",344.929351450389,-0.423333522446341,0.160616391528138,-2.63568069496928,0.00839687051167255,0.0539737720835183,FALSE
"Acsbg1",11470.4948487516,-0.0385960812983063,0.0357456869080868,-1.07974093203325,0.280257561095328,0.496076022289092,FALSE
"Acsf2",730.215820501376,-0.163862354408593,0.0754509321938968,-2.17177375605504,0.0298727321254208,0.121708406036073,FALSE
"Acsf3",732.200264250783,0.0083432516607341,0.0409232297003282,0.203875689231517,0.838450643253956,0.919051361293666,FALSE
"Acsl1",1759.06631035543,0.0500905379794213,0.0367820155703477,1.36182145547789,0.173254238722501,0.369789530073263,FALSE
"Acsl3",7589.29365706802,0.0894806466252714,0.0449360206517932,1.99128995686227,0.0464490189524689,0.160402360979183,FALSE
"Acsl4",2555.42796248891,-0.0104212151284731,0.0550716183409462,-0.189230232239696,0.849912373793518,0.925550321343341,FALSE
"Acsl5",566.167072632748,0.14447762769612,0.0686471993991452,2.1046397953697,0.0353226747850315,0.135713057373786,FALSE
"Acsl6",12713.0589660619,0.0341560978789867,0.0262599591452757,1.30069120405054,0.193364174263935,0.395161807062106,FALSE
"Acsm3",8.41313347725706,1.72310572502182,0.456405409032361,3.77538410133006,0.000159761293890214,0.0042062326750233,FALSE
"Acsm5",167.951417611801,0.393532156763528,0.101215861624453,3.88804828065065,0.000101053528539887,0.00314555023116982,FALSE
"Acss1",728.601689091524,-0.119847523312067,0.0878722081946025,-1.36388427893665,0.172603989463386,0.36911404128501,FALSE
"Acss2",1949.0532979813,-0.104289723534622,0.0617937510366283,-1.68770663352034,0.0914675577921701,0.245885359460834,FALSE
"Acss3",129.670138600328,0.248569302214513,0.149385152937498,1.66394917651899,0.096122586374417,0.253809285918975,FALSE
"Acta1",45.2761555830514,0.0810350289892872,0.177761865839005,0.455862839911227,0.648488612675276,0.802240846813683,FALSE
"Acta2",254.563326843232,-0.213341155384971,0.129923297027638,-1.64205466044776,0.100578676710684,0.26134513695436,FALSE
"Actb",18143.4673912511,-0.17594574766765,0.0348718364829542,-5.04549703752066,4.52343903588676e-07,8.47808920290458e-05,FALSE
"Actbl2",21.5538503079082,0.0679879050289049,0.18399969775089,0.369500090815101,0.711755005487038,0.842618304925571,FALSE
"Actg1",7123.74732114159,-0.236083824177639,0.0528762056841322,-4.46484049154243,8.01284253860281e-06,0.000594835722571573,FALSE
"Actg2",6.01367911978152,-0.392779990822336,0.359898929140321,-1.09136193253077,0.275113655963394,0.490247717912741,FALSE
"Actl6a",636.173274225938,0.0370885476530422,0.0563452954316727,0.658236812299933,0.510385973593214,0.703414910725323,FALSE
"Actl6b",1491.90794244797,-0.0670116091765319,0.073498239654828,-0.911744410359221,0.361903279737533,0.579645408700525,FALSE
"Actn1",1378.71951605117,0.118384384869454,0.0609213916506229,1.94323178873481,0.0519881588542792,0.171691529503054,FALSE
"Actn2",44.3730552182781,0.0909326664182415,0.191590676887478,0.474619474681677,0.635058222823887,0.793194256931656,FALSE
"Actn3",55.8671409441263,0.653638080888337,0.197543736170229,3.30882716688662,0.000936876522617827,0.0130488431759498,FALSE
"Actn4",3826.60446422169,-0.0659449437310258,0.0375542009480293,-1.75599379207365,0.0790894685660619,0.22295809977,FALSE
"Actr10",5966.16132515579,-0.0141856492949028,0.0342402694329827,-0.414297245022207,0.678656431230554,0.820525403537995,FALSE
"Actr1a",6553.8308432537,-0.00878128189791672,0.0345592096927961,-0.254093828417239,0.799423071153122,0.895872527641996,FALSE
"Actr1b",8365.87098296306,-0.0304760636310995,0.0337097351495198,-0.904073066605915,0.365956658816952,0.583668342017431,FALSE
"Actr2",10355.1388944275,-0.018715309105025,0.0272570574600073,-0.686622506207242,0.492320642105636,0.689682964904839,FALSE
"Actr3",6352.22945784254,-0.00687617239108792,0.0368980186204455,-0.186356141824856,0.852165483652604,0.92704399779,FALSE
"Actr3b",1824.29686246953,0.0172416298238938,0.0478521120146695,0.360310738606652,0.718614769643746,0.84745444615261,FALSE
"Actr5",220.804201996235,0.0563797825014577,0.0627991863919756,0.897778868496007,0.369303452610889,0.587225061564395,FALSE
"Actr6",845.316558669429,-0.124724943014396,0.0654321786733036,-1.90617132950953,0.0566279806931331,0.18153559263692,FALSE
"Actr8",2001.6373229236,0.102750162822756,0.0362907363415113,2.83130553912803,0.00463584133381605,0.0371849476479398,FALSE
"Actrt3",75.6482507766,0.000375911652181735,0.116035709998667,0.00323962039087841,0.997415161428631,0.998945505837997,FALSE
"Acvr1",998.314053914026,-0.130952147774172,0.0600754284026694,-2.17979548803939,0.0292726245486086,0.120071675559082,FALSE
"Acvr1b",3241.15219369943,0.030373766713049,0.0322309588414426,0.942378626167161,0.345998826160263,0.565408353348879,FALSE
"Acvr1c",788.852669730873,-0.0893642560346299,0.0990840503824812,-0.901903542393239,0.367108109439986,0.584962669334928,FALSE
"Acvr2a",1573.57026390606,0.0640115834535459,0.0601891049228866,1.0635078148372,0.287551723112091,0.503920951537853,FALSE
"Acvr2b",1048.17306877963,0.0291389333157825,0.0727733744332065,0.400406516019496,0.688857125706641,0.827835537685799,FALSE
"Acvrl1",502.200686254408,0.0292960036776248,0.0719058638825167,0.407421621767733,0.683698349243124,0.824063790778855,FALSE
"Acy1",342.608247378594,0.0029185878563881,0.063046630939756,0.0462925268628065,0.963077095625006,0.98413222241195,FALSE
"Acy3",104.189472518124,0.327783232768636,0.136534235313762,2.40074023936469,0.0163619466598582,0.0827274706920716,FALSE
"Acyp1",861.124258012777,-0.0738714401069161,0.0651721920509168,-1.13348097988177,0.257012324124254,0.469708756098873,FALSE
"Acyp2",844.400618533179,-0.036729997814352,0.0577658517612529,-0.635842746094312,0.524878923012682,0.714817123210796,FALSE
"Ada",52.3809085862909,0.3770200758254,0.237872552738525,1.58496670374505,0.112973899534083,0.282173890774533,FALSE
"Adal",1356.47463896035,-0.0394702381424454,0.0587909656186945,-0.671365706058323,0.501987586168226,0.69785011428101,FALSE
"Adam10",4477.24828537068,-0.133198294294404,0.0413612134481048,-3.22036717954432,0.00128026502859068,0.015973470786243,FALSE
"Adam11",10465.4431285521,0.096858695384135,0.0844724780552489,1.14663021156767,0.251534484708972,0.463772065407698,FALSE
"Adam12",176.254221045786,-0.35062466264675,0.106113398976448,-3.30424494954281,0.000952325847130435,0.0131204718240023,FALSE
"Adam15",2487.12011326,0.158884130389359,0.043335596092514,3.66636540663175,0.000246022312514798,0.00550496734740559,FALSE
"Adam17",1055.33473842107,-0.390983280277023,0.0730047745820812,-5.3555850629664,8.52800141263988e-08,2.4836164114042e-05,FALSE
"Adam19",576.425824661373,-0.336734968702332,0.0776177899095381,-4.33837357511454,1.43541016487899e-05,0.000825906213409098,FALSE
"Adam1a",569.514897822684,-0.427562042965505,0.141037461681196,-3.03154947535837,0.00243302044144891,0.0240822787904376,FALSE
"Adam21",38.4394082916734,0.516154972349324,0.18813550711758,2.74352768521649,0.00607829225536621,0.0442206273612922,FALSE
"Adam22",13083.39180912,-0.0601897753042869,0.0545171661032795,-1.10405179884554,0.269570668614772,0.483602421993711,FALSE
"Adam23",7667.13647917209,0.0499196821999081,0.0415239156932416,1.20219110761832,0.229289493787881,0.438562202425441,FALSE
"Adam32",10.7745337070118,0.0479456589926633,0.243354891956159,0.197019499411998,0.843812278522239,0.92177081380495,FALSE
"Adam33",19.2650624921059,0.0434199249156732,0.236020452663979,0.183966789426888,0.854039508418944,0.928136585571868,FALSE
"Adam4",24.468760732677,-0.454230736476147,0.173104741744179,-2.62402249585645,0.00868980454495188,0.0550713090177232,FALSE
"Adam5",7.81787300772358,-0.759264480615213,0.323628621490082,-2.34609805869251,0.0189711156440464,0.0910094321190568,FALSE
"Adam8",62.2477027976323,-0.659646385132171,0.149442027997919,-4.41406205449352,1.01448858629669e-05,0.000690744914091165,FALSE
"Adam9",2453.33593001757,0.00266828225349808,0.0407968263371558,0.0654041623592649,0.947852210094518,0.976136585297992,FALSE
"Adamts1",861.614020954581,-0.0712470500439781,0.106330585182743,-0.670052270675746,0.502824469562879,0.698674737470317,FALSE
"Adamts10",4759.90197919962,-0.00286643548547906,0.111036391619932,-0.0258152795102585,0.97940467462386,0.99109181023503,FALSE
"Adamts12",9.04709111084987,-0.547221012865491,0.319366469070172,-1.71345794208989,0.086628324458423,0.236599939690946,FALSE
"Adamts14",15.7682442220261,0.998614883882497,0.335117186660607,2.97989755116276,0.00288344801670782,0.0270082488650564,FALSE
"Adamts15",536.560505166203,0.172385068318983,0.10301103834018,1.6734620978162,0.0942363620187849,0.250546956884213,FALSE
"Adamts16",477.40048702697,0.354855878851931,0.140080752397352,2.53322367833484,0.0113018808095459,0.0655066147350592,FALSE
"Adamts17",40.1451769239936,-0.203208142139345,0.149002181462613,-1.36379306762252,0.172632702740476,0.36911404128501,FALSE
"Adamts18",820.294612168126,0.104230626450988,0.117442327057895,0.887504778405885,0.37480719470671,0.591812682180328,FALSE
"Adamts19",11.2773627003774,0.0911756333410089,0.357737743327499,0.254867245745272,0.798825635110703,0.895512138845275,FALSE
"Adamts2",591.581791969976,-0.0849209478324969,0.064267197313123,-1.32137313252894,0.186376979996674,0.386668965497347,FALSE
"Adamts20",431.593143503539,-0.297495173158235,0.102922612541163,-2.89047436528347,0.00384660901774095,0.0326237942230448,FALSE
"Adamts3",1382.85934657633,0.297024802925566,0.111058848123158,2.67448121374518,0.00748449694492387,0.050330915512401,FALSE
"Adamts4",979.874549276961,-0.335206874348608,0.101199983835585,-3.31232142184137,0.000925251753476617,0.0129644823784696,FALSE
"Adamts5",157.670979267876,-0.110563212862936,0.101267454125356,-1.09179413877704,0.274923595881796,0.490141127484493,FALSE
"Adamts6",419.972406784328,0.232814714822975,0.0961457982546115,2.42147570720085,0.0154576341637467,0.0796009289226674,FALSE
"Adamts7",10.7558171201143,-0.029311019501453,0.25154727238325,-0.116522907299888,0.907238132354408,0.956436804127717,FALSE
"Adamts8",83.4557517600429,0.144246808243227,0.123563856322606,1.16738674670869,0.243054220891678,0.454421372985626,FALSE
"Adamts9",139.946118639356,-0.387506775608838,0.106673124466417,-3.63265609353022,0.000280518778300076,0.00605765352716574,FALSE
"Adamtsl1",216.578632591364,-0.0741451904881845,0.10422836454793,-0.711372483006662,0.47685344605348,0.676623621452093,FALSE
"Adamtsl2",36.3927135045415,-0.899177003766091,0.214487632906064,-4.19220908722458,2.76251208871635e-05,0.00133403963876022,FALSE
"Adamtsl3",141.504644222862,-0.130612299906888,0.144137478943411,-0.906164731507251,0.364848667384273,0.582440991194492,FALSE
"Adamtsl4",382.764465234609,-0.104305126117488,0.0778125021126218,-1.34046744784691,0.180093420499488,0.377984431626561,FALSE
"Adamtsl5",160.841397224015,-0.0661202909401067,0.0826937224692282,-0.799580536052313,0.423953868265876,0.635290197513366,FALSE
"Adap1",3663.46814745041,-0.0852003630514957,0.0558366837153024,-1.52588508812435,0.127038485012509,0.303508008302555,FALSE
"Adap2",164.07654876028,0.200309443987581,0.147756196360584,1.35567542290237,0.175202462516605,0.372343263983444,FALSE
"Adar",6014.70138362222,0.0337709798031167,0.042311210688569,0.798156782884033,0.424779513175274,0.635987608114641,FALSE
"Adarb1",12404.0079791168,-0.0473430567418086,0.0515815554987854,-0.91782917913213,0.358708303399335,0.576685511489247,FALSE
"Adarb2",653.313626910692,-0.0203570503909788,0.0881706365940547,-0.230882425003967,0.817406144706904,0.906738840861511,FALSE
"Adat1",250.879233862853,-0.341454579917559,0.10856332204754,-3.14521123228005,0.00165966949807659,0.018971946617506,FALSE
"Adat2",129.947914926943,7.72091545497195e-05,0.0914007596464828,0.000844732088095841,0.999326001389051,0.999642845397101,FALSE
"Adat3",134.031893443532,-0.0724754414083204,0.101399642800931,-0.71475046071518,0.474763251181792,0.675218304559229,FALSE
"Adck1",654.495768635852,-0.00940230413064655,0.0394504114598309,-0.238332219683441,0.811623433518064,0.903732414645759,FALSE
"Adck2",703.241166341028,0.0436121649819499,0.0466029970611897,0.935823181601114,0.349364233870842,0.568481054918302,FALSE
"Adck3",1732.88008228763,0.375069714368592,0.0777878748232206,4.82169895013804,1.42340657012394e-06,0.00018711865536421,FALSE
"Adck4",560.353176143747,-0.0389297081852091,0.0503792947264449,-0.772732297992537,0.439680827941165,0.648024881975328,FALSE
"Adck5",421.896985958114,0.164864566141285,0.0846147638127091,1.94841371307501,0.0513654802907464,0.170466290683203,FALSE
"Adcy1",68920.6166755907,-0.101161128686161,0.0654088931936323,-1.54659594050445,0.121960709231821,0.295437180089277,FALSE
"Adcy10",12.4214085445791,0.70108914430738,0.320316247250288,2.18874050356729,0.0286157062782091,0.118335795718421,FALSE
"Adcy2",1582.58540495012,-0.190664548255124,0.0660835120845735,-2.88520604067036,0.00391157568306431,0.0329973831017858,FALSE
"Adcy3",1156.18232791519,0.0322098481954793,0.0544784440956575,0.591240236944409,0.554359466273553,0.736028886651353,FALSE
"Adcy4",132.055458926373,0.0395767623827818,0.0959262971631872,0.412574690707126,0.679918247480434,0.821526292513219,FALSE
"Adcy5",1734.25104973572,-0.0812626265869193,0.0591254096337921,-1.37441122336808,0.169314053798502,0.364927369203678,FALSE
"Adcy6",1520.60337684092,0.11714165827073,0.0749081455672175,1.56380400801158,0.117863602761798,0.289347425791834,FALSE
"Adcy7",197.954064845549,0.159484283788521,0.144771436933267,1.10162810542549,0.270623384417316,0.485031307235352,FALSE
"Adcy8",1236.21882300919,-0.152149003791299,0.0658392280978943,-2.31091718701612,0.0208374295371859,0.0962079368631535,FALSE
"Adcy9",2730.68796132145,0.133564935789586,0.0472142418105654,2.82891201187727,0.00467065381141027,0.0372903739561352,FALSE
"Adcyap1",442.747904152638,0.225168507976259,0.115652978305421,1.94693220421548,0.0515428631198124,0.170757157658041,FALSE
